,2021 - Multi-state Hemp Dual Purpose Trial (MHDPT) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Record Disease  and Insect Information if Present,,,,,,,,Notes: 
,,,,,,Grain Yield,Grain Yield,Dry Straw Yield,Dry Straw Yield,Plant Population at Establishment,Plant Population at Establishment,Plant Population at Harvest,Plant Population at Harvest,Total Plant Height at Harvest ,Total Plant Height at Harvest ,Stem Diameter at Harvest ,Stem Diameter at Harvest ,Time to 50%  flower (Male),Time to 50%  flower (Female Monoeciuos)  ,Male:Female,Harvest Moisture ,Protein Content ,Oil Content ,1000 Kernal Weight,Lodging,Hemp Leaf Spot ,Powdery Mildew ,Cercospora Leaf Spot ,Southern Blight,Fusarium Head Blight ,Russet Mites ,Corn Ear Worm,Hemp Borer ,
Site,Variety / Line,Rep,Entry,Plot #,,grams/m2,lbs./A,grams/m2,lbs./A,# plants/m2 ,plants/A,# plantsm2 ,plants/A,Mean (cm),SD (cm),Mean (mm),SD (mm),Days,Days ,,%,,,grams,(0-9),,,,,,,,,
Kansas,Fedora 17,4,,,,101.36,904.6421424,111,990.6795364,,,46,,42.8,,17.3,,,,,,,,,,,,,,,,,,
Kansas,Felina 32,1,,,,251.22,2242.148767,285,2543.636647,,,39,,70.7,,8.2,,,,,,,,,,,,,,,,,,
Kansas,Felina 32,1,,,,181.35,1618.556161,248,2213.410135,,,33,,74,,8,,,,,,,,,,,,,,,,,,
Kansas,Felina 32,2,,,,196.24,1751.45002,153,1365.531253,,,14,,59.6,,12.6,,,,,,,,,,,,,,,,,,
Kansas,Felina 32,2,,,,168.11,1500.38862,273,2436.536157,,,22,,80.1,,9.4,,,,,,,,,,,,,,,,,,
Kansas,Felina 32,3,,,,115.07,1027.004453,145,1294.130926,,,32,,58.7,,6.8,,,,,,,,,,,,,,,,,,
Kansas,Felina 32,3,,,,163.1,1455.674166,203,1811.783296,,,37,,62.6,,7.3,,,,,,,,,,,,,,,,,,
Kansas,Felina 32,4,,,,157.79,1408.282199,224,1999.209155,,,31,,68.9,,7.8,,,,,,,,,,,,,,,,,,
Kansas,Felina 32,4,,,,180.53,1611.237628,254,2266.960381,,,41,,61.9,,7,,,,,,,,,,,,,,,,,,
Kansas,Fibranova,1,,,,,,950,8478.788825,,,24,,190.8,,9.4,,,,,,,,,,,,,,,,,,
Kansas,Fibranova,1,,,,,,862,7693.385228,,,21,,200.5,,10.4,,,,,,,,,,,,,,,,,,
Kansas,Fibranova,2,,,,,,563,5024.798009,,,17,,161.4,,8.9,,,,,,,,,,,,,,,,,,
Kansas,Fibranova,2,,,,,,697,6220.753485,,,21,,184.7,,10.8,,,,,,,,,,,,,,,,,,
Kansas,Fibranova,3,,,,,,457,4078.743677,,,22,,161.5,,8.3,,,,,,,,,,,,,,,,,,
Kansas,Fibranova,3,,,,,,497,4435.745312,,,19,,165.3,,9.3,,,,,,,,,,,,,,,,,,
Kansas,Fibranova,4,,,,,,856,7639.834983,,,26,,175.2,,9.9,,,,,,,,,,,,,,,,,,
Kansas,Fibranova,4,,,,,,672,5997.627464,,,19,,168.2,,10.2,,,,,,,,,,,,,,,,,,
Kansas,Fibranova,5,,,,,,438,3909.1679,,,12,,143.3,,9,,,,,,,,,,,,,,,,,,
Kansas,Fibranova,5,,,,,,1505,13432.18651,,,17,,160.2,,13.9,,,,,,,,,,,,,,,,,,
Kansas,Fibranova,6,,,,,,938,8371.688334,,,17,,169.3,,10.7,,,,,,,,,,,,,,,,,,
Kansas,Fibranova,6,,,,,,503,4489.295557,,,10,,160.6,,11.1,,,,,,,,,,,,,,,,,,
Kansas,Helena,1,,,,172.48,1539.391049,212,1892.108664,,,11,,100.3,,10.5,,,,,,,,,,,,,,,,,,
Kansas,Helena,1,,,,227.91,2034.106064,295,2632.887056,,,10,,88.8,,14.6,,,,,,,,,,,,,,,,,,
Kansas,Helena,2,,,,305.36,2725.35048,459,4096.593759,,,15,,118.3,,13.5,,,,,,,,,,,,,,,,,,
Kansas,Helena,2,,,,164.22,1465.670211,205,1829.633378,,,12,,95.8,,10.9,,,,,,,,,,,,,,,,,,
Kansas,Helena,3,,,,204.7,1826.955866,238,2124.159727,,,11,,87.7,,11.5,,,,,,,,,,,,,,,,,,
Kansas,Helena,3,,,,229.84,2051.331393,258,2302.660544,,,10,,92.8,,14.8,,,,,,,,,,,,,,,,,,
Kansas,Helena,4,,,,252.67,2255.090076,358,3195.164631,,,19,,92.7,,11.3,,,,,,,,,,,,,,,,,,
Kansas,Helena,4,,,,346.62,3093.597666,378,3373.665448,,,22,,81.2,,8.8,,,,,,,,,,,,,,,,,,
Kansas,Helena,5,,,,393.79,3514.591844,545,4864.147273,,,20,,81.7,,.,,,,,,,,,,,,,,,,,,
Kansas,Helena,5,,,,272.71,2433.947895,383,3418.290653,,,18,,86.4,,10.6,,,,,,,,,,,,,,,,,,
